"param","truth","mean","sd","q025","q975","bias","abs_bias","covered","method","xsd"
"beta3",3,3.66088738,0.238710023234317,3.19930925,4.10955625,0.66088738,0.66088738,FALSE,"Naive",0.5
"beta4",-4,-4.79878045,0.283780355532732,-5.364284,-4.25413175,-0.79878045,0.79878045,FALSE,"Naive",0.5
"beta5",-5,-5.9076306,0.310849019590573,-6.49203825,-5.2869085,-0.9076306,0.9076306,FALSE,"Naive",0.5
"beta6",0,-0.18524085064,0.222741347684641,-0.63014115,0.25338235,-0.18524085064,0.18524085064,TRUE,"Naive",0.5
"beta7",0,0.041025206572,0.248992909249054,-0.453539375,0.51545815,0.041025206572,0.041025206572,TRUE,"Naive",0.5
"beta8",0,-0.013929594088,0.232108740255245,-0.467835525,0.44788265,-0.013929594088,0.013929594088,TRUE,"Naive",0.5
"beta9",0,0.140107590385,0.199324645341916,-0.24719855,0.520199475,0.140107590385,0.140107590385,TRUE,"Naive",0.5
"beta10",0,0.299343540765,0.216991208105789,-0.1173842,0.72803395,0.299343540765,0.299343540765,TRUE,"Naive",0.5
"beta11",0,0.295201255037,0.233715730390238,-0.1263949,0.75889345,0.295201255037,0.295201255037,TRUE,"Naive",0.5
"beta12",0,0.41038476828,0.225739202013676,-0.042504555,0.853534725,0.41038476828,0.41038476828,TRUE,"Naive",0.5
"beta13",0,0.02547921187735,0.212984067932727,-0.40462725,0.42482575,0.02547921187735,0.02547921187735,TRUE,"Naive",0.5
"beta14",0,-0.087773114772,0.230642931715435,-0.536747075,0.36386415,-0.087773114772,0.087773114772,TRUE,"Naive",0.5
"beta15",0,0.07786075879,0.220421193588633,-0.3667276,0.50945905,0.07786075879,0.07786075879,TRUE,"Naive",0.5
"beta16",0,-0.146172158112,0.227286571184408,-0.6069464,0.3043905,-0.146172158112,0.146172158112,TRUE,"Naive",0.5
"beta17",0,-0.097634189844,0.253200502309395,-0.590513525,0.392607075,-0.097634189844,0.097634189844,TRUE,"Naive",0.5
"beta18",0,0.214161895562,0.23265287722488,-0.24142985,0.6782812,0.214161895562,0.214161895562,TRUE,"Naive",0.5
"beta19",0,0.022326666565,0.231713706065121,-0.434276075,0.483442575,0.022326666565,0.022326666565,TRUE,"Naive",0.5
"beta20",0,-0.410330381814,0.235361296333411,-0.857129325,0.0432820324999998,-0.410330381814,0.410330381814,TRUE,"Naive",0.5
"beta1",1,0.954544634,0.235478435728381,0.507738275,1.447897,-0.045455366,0.045455366,TRUE,"Proposed",0.5
"beta2",2,2.53757524,0.239804531904767,2.09144625,2.99153475,0.53757524,0.53757524,FALSE,"Proposed",0.5
"beta3",3,3.26111805,0.262577245146578,2.784276,3.792195,0.26111805,0.26111805,TRUE,"Proposed",0.5
"beta4",-4,-4.05344636,0.236539553458826,-4.51577475,-3.59744175,-0.0534463599999997,0.0534463599999997,TRUE,"Proposed",0.5
"beta5",-5,-5.62050799,0.27811550070176,-6.16209275,-5.07608725,-0.62050799,0.62050799,FALSE,"Proposed",0.5
"beta6",0,0.0543607512761,0.240257407040319,-0.428722525,0.517665875,0.0543607512761,0.0543607512761,TRUE,"Proposed",0.5
"beta7",0,-0.081467502652,0.241298929149404,-0.534092225,0.39551735,-0.081467502652,0.081467502652,TRUE,"Proposed",0.5
"beta8",0,-0.36506068188,0.249355003254631,-0.828255025,0.12782175,-0.36506068188,0.36506068188,TRUE,"Proposed",0.5
"beta9",0,0.393678461813,0.220893555630562,-0.04701066,0.8288421,0.393678461813,0.393678461813,TRUE,"Proposed",0.5
"beta10",0,-0.0417691865445,0.224029941400699,-0.4755417,0.381174225,-0.0417691865445,0.0417691865445,TRUE,"Proposed",0.5
"beta11",0,0.1045383236201,0.221948918766757,-0.33513965,0.549069425,0.1045383236201,0.1045383236201,TRUE,"Proposed",0.5
"beta12",0,-0.082835557399,0.204587700387318,-0.4785751,0.302696025,-0.082835557399,0.082835557399,TRUE,"Proposed",0.5
"beta13",0,-0.476106331357,0.261910139988973,-0.998596625,0.0121983974999999,-0.476106331357,0.476106331357,TRUE,"Proposed",0.5
"beta14",0,-0.017600390033,0.210530714379735,-0.42365865,0.386984975,-0.017600390033,0.017600390033,TRUE,"Proposed",0.5
"beta15",0,0.010248819825,0.221643242135866,-0.41694435,0.44719395,0.010248819825,0.010248819825,TRUE,"Proposed",0.5
"beta16",0,-0.042536199982,0.227959749635011,-0.502061425,0.37955355,-0.042536199982,0.042536199982,TRUE,"Proposed",0.5
"beta17",0,0.1914801640718,0.246305494144763,-0.276220575,0.665874525,0.1914801640718,0.1914801640718,TRUE,"Proposed",0.5
"beta18",0,0.08665561155,0.22681709513042,-0.36267985,0.536630825,0.08665561155,0.08665561155,TRUE,"Proposed",0.5
"beta19",0,0.026003408382,0.21990866069545,-0.395367,0.4520453,0.026003408382,0.026003408382,TRUE,"Proposed",0.5
"beta20",0,0.1029006442929,0.236957782444151,-0.361030675,0.5619275,0.1029006442929,0.1029006442929,TRUE,"Proposed",0.5
"eta",0.4,0.596535251,0.211195074461562,0.28414415,1.105665,0.196535251,0.196535251,TRUE,"Proposed",0.5
"beta1",1,0.987569795,0.225249439710119,0.5157574,1.432665,-0.012430205,0.012430205,TRUE,"Naive",0.5
"beta2",2,2.46950027,0.237038120378009,1.99323725,2.9445355,0.46950027,0.46950027,TRUE,"Naive",0.5
"beta3",3,3.17775783,0.23716984404497,2.7191595,3.62353575,0.17775783,0.17775783,TRUE,"Naive",0.5
"beta4",-4,-3.90417643,0.265623698986778,-4.4335005,-3.3943735,0.0958235699999999,0.0958235699999999,TRUE,"Naive",0.5
"beta5",-5,-5.40183502,0.305037531909555,-5.97531675,-4.7927135,-0.40183502,0.40183502,TRUE,"Naive",0.5
"beta6",0,0.108456337682,0.221840212045671,-0.33464405,0.54530505,0.108456337682,0.108456337682,TRUE,"Naive",0.5
"beta7",0,0.013369038832,0.243477262357292,-0.470240325,0.477293,0.013369038832,0.013369038832,TRUE,"Naive",0.5
"beta8",0,-0.33281944112,0.223445964969262,-0.769783975,0.1117575,-0.33281944112,0.33281944112,TRUE,"Naive",0.5
"beta9",0,0.2898243351085,0.203582370370659,-0.1057557,0.678035225,0.2898243351085,0.2898243351085,TRUE,"Naive",0.5
"beta10",0,-0.12571963188,0.229415819864458,-0.566308175,0.327516975,-0.12571963188,0.12571963188,TRUE,"Naive",0.5
"beta11",0,0.1610391396808,0.219963230002316,-0.235748975,0.597446475,0.1610391396808,0.1610391396808,TRUE,"Naive",0.5
"beta12",0,-0.139634152931,0.216073095135965,-0.57313035,0.284539375,-0.139634152931,0.139634152931,TRUE,"Naive",0.5
"beta13",0,-0.508697683195,0.214228451022828,-0.9413165,-0.107017725,-0.508697683195,0.508697683195,FALSE,"Naive",0.5
"beta14",0,0.018159865252,0.222976078078143,-0.415889825,0.454784125,0.018159865252,0.018159865252,TRUE,"Naive",0.5
"beta15",0,0.022833473691,0.201688933108821,-0.383971925,0.41775325,0.022833473691,0.022833473691,TRUE,"Naive",0.5
"beta16",0,-0.007915654532,0.228509970012737,-0.4711708,0.445072675,-0.007915654532,0.007915654532,TRUE,"Naive",0.5
"beta17",0,0.188838567571,0.250332242830723,-0.2984579,0.673526025,0.188838567571,0.188838567571,TRUE,"Naive",0.5
"beta18",0,0.066788252736,0.229938808172418,-0.383488625,0.52549305,0.066788252736,0.066788252736,TRUE,"Naive",0.5
"beta19",0,-0.025143027813,0.226991161169299,-0.47243975,0.4265752,-0.025143027813,0.025143027813,TRUE,"Naive",0.5
"beta20",0,0.18527790456,0.208569102362344,-0.210659475,0.5872539,0.18527790456,0.18527790456,TRUE,"Naive",0.5
"beta1",1,0.903126126,0.263806604387913,0.402568925,1.455824,-0.096873874,0.096873874,TRUE,"Proposed",0.5
"beta2",2,2.46926155,0.237928377400153,2.02662625,2.9196645,0.46926155,0.46926155,FALSE,"Proposed",0.5
"beta3",3,3.37697524,0.290323353665229,2.849741,3.96416975,0.37697524,0.37697524,TRUE,"Proposed",0.5
"beta4",-4,-4.25483225,0.250096315088924,-4.74365725,-3.77268875,-0.25483225,0.25483225,TRUE,"Proposed",0.5
"beta5",-5,-5.75548303,0.291140626784177,-6.32244025,-5.18557225,-0.75548303,0.75548303,FALSE,"Proposed",0.5
"beta6",0,-0.2564557297047,0.234416372540487,-0.727794325,0.19558535,-0.2564557297047,0.2564557297047,TRUE,"Proposed",0.5
"beta7",0,-0.096573023559,0.236524995808459,-0.5402434,0.370974875,-0.096573023559,0.096573023559,TRUE,"Proposed",0.5
"beta8",0,-0.0846102101645,0.249251662707706,-0.547613025,0.40806765,-0.0846102101645,0.0846102101645,TRUE,"Proposed",0.5
"beta9",0,-0.1125301994319,0.21792681482622,-0.5473008,0.316788825,-0.1125301994319,0.1125301994319,TRUE,"Proposed",0.5
"beta10",0,-0.0889891846738,0.223660751526938,-0.522046475,0.3332581,-0.0889891846738,0.0889891846738,TRUE,"Proposed",0.5
"beta11",0,-0.176129080716,0.250289321217282,-0.671949125,0.325163625,-0.176129080716,0.176129080716,TRUE,"Proposed",0.5
"beta12",0,0.151092013202,0.215706726247494,-0.266156125,0.557575825,0.151092013202,0.151092013202,TRUE,"Proposed",0.5
"beta13",0,0.078955351803,0.271176330969832,-0.4620203,0.5845361,0.078955351803,0.078955351803,TRUE,"Proposed",0.5
"beta14",0,-0.045721929574,0.225390408992977,-0.48044065,0.387419825,-0.045721929574,0.045721929574,TRUE,"Proposed",0.5
"beta15",0,0.0643178413836,0.225794317095441,-0.3708755,0.509447175,0.0643178413836,0.0643178413836,TRUE,"Proposed",0.5
"beta16",0,0.159760458913,0.242237243265561,-0.328545825,0.6082866,0.159760458913,0.159760458913,TRUE,"Proposed",0.5
"beta17",0,-0.368250450763,0.251137515914708,-0.845127175,0.1154509,-0.368250450763,0.368250450763,TRUE,"Proposed",0.5
"beta18",0,0.079758261799,0.230611067111859,-0.377093475,0.53726045,0.079758261799,0.079758261799,TRUE,"Proposed",0.5
"beta19",0,0.140374702753,0.223757405804515,-0.28837005,0.573873825,0.140374702753,0.140374702753,TRUE,"Proposed",0.5
"beta20",0,-0.149241619412,0.261410195382396,-0.661047625,0.35715345,-0.149241619412,0.149241619412,TRUE,"Proposed",0.5
"eta",0.4,0.454211121,0.222425449896603,0.1616673,1.0183295,0.054211121,0.054211121,TRUE,"Proposed",0.5
"beta1",1,0.966577783,0.250481531027075,0.441912875,1.46153725,-0.033422217,0.033422217,TRUE,"Naive",0.5
"beta2",2,2.42589607,0.232866474828289,1.958012,2.892575,0.42589607,0.42589607,TRUE,"Naive",0.5
"beta3",3,3.37768415,0.256228106074294,2.882227,3.8592795,0.37768415,0.37768415,TRUE,"Naive",0.5
"beta4",-4,-4.18393493,0.277428861773861,-4.73678275,-3.6514725,-0.18393493,0.18393493,TRUE,"Naive",0.5
"beta5",-5,-5.66857531,0.315589155351193,-6.2618995,-5.03838475,-0.66857531,0.66857531,FALSE,"Naive",0.5
"beta6",0,-0.283741605388,0.220535040730244,-0.7242349,0.150537575,-0.283741605388,0.283741605388,TRUE,"Naive",0.5
"beta7",0,-0.055756696685,0.236394334716702,-0.525296975,0.39467155,-0.055756696685,0.055756696685,TRUE,"Naive",0.5
"beta8",0,-0.120214548669,0.222571973475213,-0.5554705,0.322622625,-0.120214548669,0.120214548669,TRUE,"Naive",0.5
"beta9",0,-0.1876904206206,0.201256428989084,-0.578750425,0.196084725,-0.1876904206206,0.1876904206206,TRUE,"Naive",0.5
"beta10",0,-0.10948429065,0.231035712283636,-0.55318395,0.346952375,-0.10948429065,0.10948429065,TRUE,"Naive",0.5
"beta11",0,-0.057947329109,0.238137784135755,-0.4875211,0.4145183,-0.057947329109,0.057947329109,TRUE,"Naive",0.5
"beta12",0,0.141411959361,0.2303945497993,-0.32081695,0.5937009,0.141411959361,0.141411959361,TRUE,"Naive",0.5
"beta13",0,0.0659473294986,0.225795654155532,-0.390030625,0.489315325,0.0659473294986,0.0659473294986,TRUE,"Naive",0.5
"beta14",0,0.004437197479,0.234604447905479,-0.4522487,0.46383175,0.004437197479,0.004437197479,TRUE,"Naive",0.5
"beta15",0,0.0032659855577,0.200002499960542,-0.40013795,0.3948831,0.0032659855577,0.0032659855577,TRUE,"Naive",0.5
"beta16",0,0.16325796694,0.235212333681143,-0.313584075,0.629532725,0.16325796694,0.16325796694,TRUE,"Naive",0.5
"beta17",0,-0.335716034301,0.242858287307336,-0.808463275,0.134500875,-0.335716034301,0.335716034301,TRUE,"Naive",0.5
"beta18",0,0.0468631943065,0.237336119776964,-0.41789925,0.520324925,0.0468631943065,0.0468631943065,TRUE,"Naive",0.5
"beta19",0,0.1584735635104,0.230670717312719,-0.296074,0.617513625,0.1584735635104,0.1584735635104,TRUE,"Naive",0.5
"beta20",0,-0.115162329949,0.224815435721395,-0.54194165,0.318124775,-0.115162329949,0.115162329949,TRUE,"Naive",0.5
"beta1",1,1.093388,0.257676663978543,0.604461675,1.6332425,0.093388,0.093388,TRUE,"Proposed",0.5
"beta2",2,2.36721611,0.232460550340553,1.93474675,2.807273,0.36721611,0.36721611,TRUE,"Proposed",0.5
"beta3",3,3.63887234,0.266344050222665,3.15518425,4.1775755,0.63887234,0.63887234,FALSE,"Proposed",0.5
"beta4",-4,-4.73028533,0.245215030907312,-5.20957625,-4.2575535,-0.73028533,0.73028533,FALSE,"Proposed",0.5
"beta5",-5,-5.8638733,0.292034865678195,-6.43257075,-5.292212,-0.8638733,0.8638733,FALSE,"Proposed",0.5
"beta6",0,0.2588629203773,0.242340713704234,-0.2284086,0.726184575,0.2588629203773,0.2588629203773,TRUE,"Proposed",0.5
"beta7",0,0.070374598017,0.238537801392027,-0.377070775,0.541900925,0.070374598017,0.070374598017,TRUE,"Proposed",0.5
"beta8",0,-0.00357591319010001,0.240989585691806,-0.451230925,0.47277095,-0.00357591319010001,0.00357591319010001,TRUE,"Proposed",0.5
"beta9",0,0.11786386881,0.236469510021031,-0.3538996,0.5837126,0.11786386881,0.11786386881,TRUE,"Proposed",0.5
"beta10",0,0.025474998346,0.222043340246423,-0.4044504,0.444668625,0.025474998346,0.025474998346,TRUE,"Proposed",0.5
"beta11",0,0.06696150602435,0.235592774631306,-0.399745525,0.538819,0.06696150602435,0.06696150602435,TRUE,"Proposed",0.5
"beta12",0,0.0858023767048,0.228625374594117,-0.356434225,0.516631025,0.0858023767048,0.0858023767048,TRUE,"Proposed",0.5
"beta13",0,0.169387232037,0.270106662234444,-0.369454625,0.672973725,0.169387232037,0.169387232037,TRUE,"Proposed",0.5
"beta14",0,0.09681059468,0.216067154036155,-0.319925525,0.5120356,0.09681059468,0.09681059468,TRUE,"Proposed",0.5
"beta15",0,-0.0480953291554,0.235633760384341,-0.50225385,0.416430525,-0.0480953291554,0.0480953291554,TRUE,"Proposed",0.5
"beta16",0,0.1308532388704,0.229989424824098,-0.332763625,0.556700725,0.1308532388704,0.1308532388704,TRUE,"Proposed",0.5
"beta17",0,0.047248159007,0.234918981526706,-0.3988314,0.499711675,0.047248159007,0.047248159007,TRUE,"Proposed",0.5
"beta18",0,0.016627703647,0.223401999067306,-0.4259423,0.45982825,0.016627703647,0.016627703647,TRUE,"Proposed",0.5
"beta19",0,0.133109640072,0.223455105504158,-0.29505595,0.566022775,0.133109640072,0.133109640072,TRUE,"Proposed",0.5
"beta20",0,0.32874754897,0.247304820815438,-0.155442,0.80781755,0.32874754897,0.32874754897,TRUE,"Proposed",0.5
"eta",0.4,0.779432252,0.213787946947255,0.44019825,1.27580325,0.379432252,0.379432252,FALSE,"Proposed",0.5
"beta1",1,1.19250945,0.247640961543521,0.6737945,1.681857,0.19250945,0.19250945,TRUE,"Naive",0.5
"beta2",2,2.23306924,0.226662305642605,1.7776485,2.68731475,0.23306924,0.23306924,TRUE,"Naive",0.5
"beta3",3,3.54821042,0.237190932509842,3.0895695,3.99402575,0.54821042,0.54821042,FALSE,"Naive",0.5
"beta4",-4,-4.54275174,0.26874673609727,-5.078301,-4.02695325,-0.54275174,0.54275174,FALSE,"Naive",0.5
"beta5",-5,-5.5389974,0.315024600690296,-6.13125925,-4.909935,-0.5389974,0.5389974,TRUE,"Naive",0.5
"beta6",0,0.253632120609,0.223576393305087,-0.192936225,0.693899625,0.253632120609,0.253632120609,TRUE,"Naive",0.5
"beta7",0,0.11928237772,0.239460774700127,-0.356348575,0.575553175,0.11928237772,0.11928237772,TRUE,"Naive",0.5
"beta8",0,0.029254267764,0.216361990629476,-0.393857225,0.45973605,0.029254267764,0.029254267764,TRUE,"Naive",0.5
"beta9",0,0.005836539098,0.215280229991998,-0.412473125,0.416353825,0.005836539098,0.005836539098,TRUE,"Naive",0.5
"beta10",0,-0.02215399304,0.223669822206077,-0.451707425,0.419730575,-0.02215399304,0.02215399304,TRUE,"Naive",0.5
"beta11",0,0.153148339488,0.235021882206237,-0.27080455,0.619432575,0.153148339488,0.153148339488,TRUE,"Naive",0.5
"beta12",0,0.125035430715,0.241075371035275,-0.3586224,0.59829135,0.125035430715,0.125035430715,TRUE,"Naive",0.5
"beta13",0,0.1248574091753,0.225530502759696,-0.33058555,0.547728225,0.1248574091753,0.1248574091753,TRUE,"Naive",0.5
"beta14",0,0.179836080628,0.228253814053577,-0.2644867,0.626795575,0.179836080628,0.179836080628,TRUE,"Naive",0.5
"beta15",0,-0.1078739745985,0.211123619332313,-0.5337093,0.305519175,-0.1078739745985,0.1078739745985,TRUE,"Naive",0.5
"beta16",0,0.110497849958,0.22603118403352,-0.347731975,0.5585723,0.110497849958,0.110497849958,TRUE,"Naive",0.5
"beta17",0,0.025869019315,0.234307874870076,-0.430234375,0.4795307,0.025869019315,0.025869019315,TRUE,"Naive",0.5
"beta18",0,0.015247566404,0.225897805907965,-0.427116275,0.465890825,0.015247566404,0.015247566404,TRUE,"Naive",0.5
"beta19",0,0.1184318305677,0.23238843087709,-0.339500125,0.5808902,0.1184318305677,0.1184318305677,TRUE,"Naive",0.5
"beta20",0,0.282402560058,0.222101286796756,-0.13922445,0.710459275,0.282402560058,0.282402560058,TRUE,"Naive",0.5
"beta1",1,0.953321057,0.246568651824981,0.485471975,1.4699095,-0.046678943,0.046678943,TRUE,"Proposed",0.5
"beta2",2,2.03040134,0.223556055417245,1.61449725,2.453601,0.0304013400000001,0.0304013400000001,TRUE,"Proposed",0.5
"beta3",3,3.22391297,0.248192936013026,2.773194,3.7259025,0.22391297,0.22391297,TRUE,"Proposed",0.5
"beta4",-4,-4.56793935,0.244100351413589,-5.045046,-4.0973545,-0.56793935,0.56793935,FALSE,"Proposed",0.5
"beta5",-5,-4.99624591,0.250024803287255,-5.48313625,-4.5068175,0.00375409000000015,0.00375409000000015,TRUE,"Proposed",0.5
"beta6",0,-0.2888854619622,0.23561344413159,-0.762631375,0.1654639,-0.2888854619622,0.2888854619622,TRUE,"Proposed",0.5
"beta7",0,-0.1810245155813,0.238965444085682,-0.629272825,0.29134715,-0.1810245155813,0.1810245155813,TRUE,"Proposed",0.5
"beta8",0,0.4119472388843,0.243837384520045,-0.04099786,0.89392295,0.4119472388843,0.4119472388843,TRUE,"Proposed",0.5
"beta9",0,-0.176572434327,0.223845034965418,-0.6231497,0.264406375,-0.176572434327,0.176572434327,TRUE,"Proposed",0.5
"beta10",0,-0.2665953196051,0.213598794555998,-0.68017075,0.136656125,-0.2665953196051,0.2665953196051,TRUE,"Proposed",0.5
"beta11",0,-0.0604332135497,0.215212240087241,-0.48676625,0.37060515,-0.0604332135497,0.0604332135497,TRUE,"Proposed",0.5
"beta12",0,-0.19991105158,0.214159022579501,-0.614165125,0.203656425,-0.19991105158,0.19991105158,TRUE,"Proposed",0.5
"beta13",0,-0.00667343725500001,0.254803416951821,-0.5149862,0.468381425,-0.00667343725500001,0.00667343725500001,TRUE,"Proposed",0.5
"beta14",0,0.293640586121,0.213725618045272,-0.118579725,0.70436555,0.293640586121,0.293640586121,TRUE,"Proposed",0.5
"beta15",0,-0.038127505798,0.224086121129195,-0.47002845,0.40363425,-0.038127505798,0.038127505798,TRUE,"Proposed",0.5
"beta16",0,0.195618288698,0.218604507383258,-0.2450485,0.600385875,0.195618288698,0.195618288698,TRUE,"Proposed",0.5
"beta17",0,0.074000258819,0.233022004558432,-0.36847735,0.522810525,0.074000258819,0.074000258819,TRUE,"Proposed",0.5
"beta18",0,0.02216634311,0.215763972556599,-0.405272025,0.450213975,0.02216634311,0.02216634311,TRUE,"Proposed",0.5
"beta19",0,0.210560113659,0.215124306412845,-0.2016427,0.6273336,0.210560113659,0.210560113659,TRUE,"Proposed",0.5
"beta20",0,0.226450055302,0.243845749508596,-0.2509669,0.69881985,0.226450055302,0.226450055302,TRUE,"Proposed",0.5
"eta",0.4,0.765457983,0.21161695606336,0.43039205,1.25742175,0.365457983,0.365457983,FALSE,"Proposed",0.5
"beta1",1,0.995666645,0.234939319893731,0.503557275,1.4599105,-0.00433335499999998,0.00433335499999998,TRUE,"Naive",0.5
"beta2",2,1.9806288,0.217728084871708,1.543158,2.41696425,-0.0193711999999999,0.0193711999999999,TRUE,"Naive",0.5
"beta3",3,3.09880794,0.222014742738291,2.6695115,3.51610275,0.0988079399999999,0.0988079399999999,TRUE,"Naive",0.5
"beta4",-4,-4.41590695,0.269570869252497,-4.95310125,-3.898533,-0.41590695,0.41590695,TRUE,"Naive",0.5
"beta5",-5,-4.76575256,0.269440073664522,-5.272308,-4.2277135,0.23424744,0.23424744,TRUE,"Naive",0.5
"beta6",0,-0.186032007519,0.219548360186258,-0.624554775,0.24630425,-0.186032007519,0.186032007519,TRUE,"Naive",0.5
"beta7",0,-0.101734449692,0.24269806267274,-0.583796175,0.36070485,-0.101734449692,0.101734449692,TRUE,"Naive",0.5
"beta8",0,0.384771896973,0.217295453624749,-0.040165315,0.81711105,0.384771896973,0.384771896973,TRUE,"Naive",0.5
"beta9",0,-0.2485422685741,0.204489693043297,-0.6458846,0.141398825,-0.2485422685741,0.2485422685741,TRUE,"Naive",0.5
"beta10",0,-0.258072149734,0.215044454246145,-0.671061275,0.16677245,-0.258072149734,0.258072149734,TRUE,"Naive",0.5
"beta11",0,0.009165789473,0.209620419777596,-0.368965725,0.42505345,0.009165789473,0.009165789473,TRUE,"Naive",0.5
"beta12",0,-0.163014706997,0.22466339218143,-0.6137457,0.2780227,-0.163014706997,0.163014706997,TRUE,"Naive",0.5
"beta13",0,0.041266703834,0.208592519266811,-0.379971425,0.43237885,0.041266703834,0.041266703834,TRUE,"Naive",0.5
"beta14",0,0.35134026043,0.220894673578252,-0.0786576,0.783888775,0.35134026043,0.35134026043,TRUE,"Naive",0.5
"beta15",0,-0.064763412276,0.198904016456342,-0.46595135,0.324703,-0.064763412276,0.064763412276,TRUE,"Naive",0.5
"beta16",0,0.1253847509868,0.216340276109912,-0.3131987,0.554248775,0.1253847509868,0.1253847509868,TRUE,"Naive",0.5
"beta17",0,0.182429163449,0.228980835230645,-0.263304225,0.6257766,0.182429163449,0.182429163449,TRUE,"Naive",0.5
