"param","truth","mean","sd","q025","q975","bias","abs_bias","covered","method","xsd","eta_setting","rep"
"beta18",0,-0.316292948217,0.249948490138084,-0.809393775,0.178717175,-0.316292948217,0.316292948217,TRUE,"Proposed (ADVI)",0.5,0.4,38
"beta19",0,-0.56787034996,0.249836898115361,-1.06782825,-0.10669205,-0.56787034996,0.56787034996,FALSE,"Proposed (ADVI)",0.5,0.4,38
"beta20",0,-0.221979027474,0.235607638681099,-0.687125175,0.21872385,-0.221979027474,0.221979027474,TRUE,"Proposed (ADVI)",0.5,0.4,38
"eta",0.4,0.4740504025,0.230340339373405,0.170448925,1.01863425,0.0740504025,0.0740504025,TRUE,"Proposed (ADVI)",0.5,0.4,38
"beta1",1,0.8734569222,0.255676322226709,0.369282225,1.36712175,-0.1265430778,0.1265430778,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta2",2,2.26189046,0.310305682958054,1.6526095,2.871958,0.26189046,0.26189046,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta3",3,3.16296773,0.312751662602147,2.5189065,3.74577675,0.16296773,0.16296773,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta4",-4,-4.53668373,0.386203020941022,-5.30715925,-3.789064,-0.53668373,0.53668373,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta5",-5,-5.91472671,0.430125202043206,-6.76074375,-5.092009,-0.91472671,0.91472671,FALSE,"Naive (ADVI)",0.5,0.4,38
"beta6",0,-0.333619631045,0.260782852132781,-0.8616378,0.179879225,-0.333619631045,0.333619631045,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta7",0,-0.1059167915506,0.252119900252085,-0.58678415,0.3826418,-0.1059167915506,0.1059167915506,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta8",0,-0.0615292517611,0.233246814610319,-0.529755675,0.394612325,-0.0615292517611,0.0615292517611,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta9",0,0.028677564378,0.260859139926208,-0.506990825,0.510210825,0.028677564378,0.028677564378,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta10",0,0.096374085214,0.223116856671843,-0.3647365,0.523993525,0.096374085214,0.096374085214,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta11",0,-0.0074123650411,0.226008756540712,-0.4432535,0.4098759,-0.0074123650411,0.0074123650411,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta12",0,0.145150994349,0.261498936525678,-0.39426695,0.635505675,0.145150994349,0.145150994349,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta13",0,-0.148183451674,0.238510387593929,-0.59811285,0.30806585,-0.148183451674,0.148183451674,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta14",0,-0.080721992832,0.236529453697165,-0.52923445,0.379706875,-0.080721992832,0.080721992832,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta15",0,-0.1708049037694,0.240930659948662,-0.642117925,0.29566075,-0.1708049037694,0.1708049037694,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta16",0,0.022911228197,0.251639881733862,-0.4824158,0.516441575,0.022911228197,0.022911228197,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta17",0,-0.22624825077,0.267491589354169,-0.755299,0.282890825,-0.22624825077,0.22624825077,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta18",0,-0.343532924573,0.202668275748094,-0.730519425,0.0457713575,-0.343532924573,0.343532924573,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta19",0,-0.54993441269,0.261086413633647,-1.0479375,-0.0662792500000002,-0.54993441269,0.54993441269,FALSE,"Naive (ADVI)",0.5,0.4,38
"beta20",0,-0.2159450776641,0.250359754720254,-0.7056599,0.276510525,-0.2159450776641,0.2159450776641,TRUE,"Naive (ADVI)",0.5,0.4,38
"beta1",1,1.087367573,0.243576505565315,0.638760225,1.599863,0.0873675730000001,0.0873675730000001,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta2",2,2.57358112,0.301005461730077,1.9729285,3.17900075,0.57358112,0.57358112,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta3",3,3.67288648,0.363648285982359,2.96844325,4.36396025,0.67288648,0.67288648,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta4",-4,-5.10626168,0.438137124883499,-5.94067375,-4.22602975,-1.10626168,1.10626168,FALSE,"Proposed (ADVI)",0.5,0.4,39
"beta5",-5,-6.84738981,0.54892353404376,-7.92348725,-5.68996025,-1.84738981,1.84738981,FALSE,"Proposed (ADVI)",0.5,0.4,39
"beta6",0,0.027586635283,0.241005837750247,-0.462022225,0.4749646,0.027586635283,0.027586635283,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta7",0,0.340904099523,0.260738733464554,-0.17574675,0.852396875,0.340904099523,0.340904099523,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta8",0,-0.195660001677,0.243644849230963,-0.6722073,0.30783845,-0.195660001677,0.195660001677,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta9",0,-0.054801315496,0.250321401429011,-0.55372955,0.428314075,-0.054801315496,0.054801315496,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta10",0,0.0339408123442,0.232414354276404,-0.416157225,0.5040766,0.0339408123442,0.0339408123442,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta11",0,-0.16391766138,0.243881849333822,-0.617497425,0.303667,-0.16391766138,0.16391766138,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta12",0,0.14487377979,0.257690415940255,-0.387593,0.65703795,0.14487377979,0.14487377979,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta13",0,0.0613197139025,0.253113249766514,-0.411931275,0.5564858,0.0613197139025,0.0613197139025,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta14",0,-0.063408762382,0.250416866336141,-0.562622375,0.41448285,-0.063408762382,0.063408762382,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta15",0,0.58117348907,0.264628659115233,0.05397093,1.10419575,0.58117348907,0.58117348907,FALSE,"Proposed (ADVI)",0.5,0.4,39
"beta16",0,0.037874869401,0.232684756752428,-0.405269075,0.502187625,0.037874869401,0.037874869401,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta17",0,-0.46813608074,0.258335415474668,-0.958158725,0.0478532124999998,-0.46813608074,0.46813608074,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta18",0,-0.0810831629408,0.266378447103377,-0.601119275,0.465537925,-0.0810831629408,0.0810831629408,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta19",0,0.04907383241965,0.25075307790533,-0.44458935,0.519328875,0.04907383241965,0.04907383241965,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta20",0,-0.04024286178,0.253692075978837,-0.539885025,0.44948775,-0.04024286178,0.04024286178,TRUE,"Proposed (ADVI)",0.5,0.4,39
"eta",0.4,0.4090494544,0.23862373330368,0.1164274,1.01344875,0.00904945439999999,0.00904945439999999,TRUE,"Proposed (ADVI)",0.5,0.4,39
"beta1",1,1.043965238,0.258101286548284,0.534357075,1.542433,0.043965238,0.043965238,TRUE,"Naive (ADVI)",0.5,0.4,39
"beta2",2,2.5613014,0.325666423356387,1.9208235,3.1961445,0.5613014,0.5613014,TRUE,"Naive (ADVI)",0.5,0.4,39
"beta3",3,3.74460027,0.343141565530353,3.02583725,4.3903625,0.74460027,0.74460027,FALSE,"Naive (ADVI)",0.5,0.4,39
"beta4",-4,-5.06197673,0.44233883321655,-5.948649,-4.20696125,-1.06197673,1.06197673,FALSE,"Naive (ADVI)",0.5,0.4,39
"beta5",-5,-6.83292955,0.501072477026958,-7.798447,-5.86185475,-1.83292955,1.83292955,FALSE,"Naive (ADVI)",0.5,0.4,39
"beta6",0,-0.026268166615,0.255957893944667,-0.54847315,0.470565225,-0.026268166615,0.026268166615,TRUE,"Naive (ADVI)",0.5,0.4,39
"beta7",0,0.3320177356781,0.258992770246828,-0.18511065,0.832588975,0.3320177356781,0.3320177356781,TRUE,"Naive (ADVI)",0.5,0.4,39
"beta8",0,-0.255964427616,0.248669398233212,-0.76920055,0.2390598,-0.255964427616,0.255964427616,TRUE,"Naive (ADVI)",0.5,0.4,39
"beta9",0,-0.030279849595,0.263976752741244,-0.5686447,0.445830075,-0.030279849595,0.030279849595,TRUE,"Naive (ADVI)",0.5,0.4,39
"beta10",0,0.080616593853,0.240194653292317,-0.417326825,0.54204775,0.080616593853,0.080616593853,TRUE,"Naive (ADVI)",0.5,0.4,39
"beta11",0,-0.13172319897855,0.233104139997787,-0.573434925,0.322606875,-0.13172319897855,0.13172319897855,TRUE,"Naive (ADVI)",0.5,0.4,39
"beta12",0,0.156631054998,0.263921203497769,-0.36904115,0.64786825,0.156631054998,0.156631054998,TRUE,"Naive (ADVI)",0.5,0.4,39
"beta13",0,0.00176343073670001,0.254199936424357,-0.4961394,0.512009575,0.00176343073670001,0.00176343073670001,TRUE,"Naive (ADVI)",0.5,0.4,39
"beta14",0,-0.0626543991086,0.237669072671344,-0.519474925,0.395557425,-0.0626543991086,0.0626543991086,TRUE,"Naive (ADVI)",0.5,0.4,39
"beta15",0,0.547860275911,0.266209177635957,0.00893297525,1.060406,0.547860275911,0.547860275911,FALSE,"Naive (ADVI)",0.5,0.4,39
"beta16",0,0.018587383791,0.264500688657569,-0.50994,0.512095475,0.018587383791,0.018587383791,TRUE,"Naive (ADVI)",0.5,0.4,39
"beta17",0,-0.424650610436,0.268459234444305,-0.946826725,0.0672108325,-0.424650610436,0.424650610436,TRUE,"Naive (ADVI)",0.5,0.4,39
"beta18",0,-0.080203299495,0.226544837708572,-0.50012115,0.348894925,-0.080203299495,0.080203299495,TRUE,"Naive (ADVI)",0.5,0.4,39
"beta19",0,0.0703122613777,0.263170052791059,-0.44220945,0.568453125,0.0703122613777,0.0703122613777,TRUE,"Naive (ADVI)",0.5,0.4,39
"beta20",0,-0.030802187795,0.268006147063041,-0.53583085,0.527982675,-0.030802187795,0.030802187795,TRUE,"Naive (ADVI)",0.5,0.4,39
"beta1",1,1.447949159,0.246214365037316,0.994483,1.96599375,0.447949159,0.447949159,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta2",2,1.732986227,0.247806049803092,1.24965275,2.2284695,-0.267013773,0.267013773,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta3",3,2.75159402,0.286677762620369,2.20102525,3.29992675,-0.24840598,0.24840598,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta4",-4,-4.59248901,0.379805158855186,-5.32960225,-3.85543675,-0.59248901,0.59248901,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta5",-5,-5.20126685,0.442360313362326,-6.02846725,-4.30707025,-0.20126685,0.20126685,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta6",0,0.454654031697,0.237016935605926,-0.0387293625,0.907263675,0.454654031697,0.454654031697,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta7",0,0.396339681598,0.248192977224678,-0.091781135,0.868981675,0.396339681598,0.396339681598,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta8",0,-0.434540445689,0.223528239226568,-0.856385925,0.0176469974999999,-0.434540445689,0.434540445689,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta9",0,0.070030296108,0.233877189991446,-0.411591575,0.510567349999999,0.070030296108,0.070030296108,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta10",0,-0.37390075866,0.205236756101353,-0.77576265,0.0467647599999999,-0.37390075866,0.37390075866,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta11",0,-0.162351417819,0.243753028963723,-0.638654475,0.293617275,-0.162351417819,0.162351417819,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta12",0,-0.212326058793,0.234721330191861,-0.68442435,0.264841125,-0.212326058793,0.212326058793,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta13",0,-0.002118357445,0.254970558233333,-0.4770613,0.493308575,-0.002118357445,0.002118357445,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta14",0,-0.100679368996,0.214968662265426,-0.510462975,0.3257454,-0.100679368996,0.100679368996,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta15",0,-0.391502464301,0.224095750785964,-0.83812015,0.0424763799999999,-0.391502464301,0.391502464301,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta16",0,0.00391905469499999,0.214443761366882,-0.38883425,0.43850395,0.00391905469499999,0.00391905469499999,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta17",0,-0.0514364753799,0.232777112105805,-0.489646575,0.4233129,-0.0514364753799,0.0514364753799,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta18",0,0.298981152627,0.238679593956809,-0.15815835,0.774391675,0.298981152627,0.298981152627,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta19",0,-0.177077316524,0.223063086962605,-0.62741085,0.250458,-0.177077316524,0.177077316524,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta20",0,0.046057587157,0.21790476854086,-0.374302725,0.478342375,0.046057587157,0.046057587157,TRUE,"Proposed (ADVI)",0.5,0.4,40
"eta",0.4,0.3087918283,0.219201086352331,0.0697107275,0.8229856,-0.0912081717,0.0912081717,TRUE,"Proposed (ADVI)",0.5,0.4,40
"beta1",1,1.396459237,0.259987001669318,0.884086,1.89849375,0.396459237,0.396459237,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta2",2,1.760532261,0.275957845275854,1.2226945,2.310305,-0.239467739,0.239467739,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta3",3,2.80942229,0.274173747968931,2.24343375,3.3229905,-0.19057771,0.19057771,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta4",-4,-4.55151277,0.399185209414179,-5.33876425,-3.77008975,-0.55151277,0.55151277,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta5",-5,-5.17895441,0.413802620937987,-5.98909375,-4.366892,-0.17895441,0.17895441,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta6",0,0.413636066937,0.246561059104206,-0.0884262125,0.9038816,0.413636066937,0.413636066937,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta7",0,0.39584098439,0.241062790526006,-0.06462529,0.8654592,0.39584098439,0.39584098439,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta8",0,-0.43275787777,0.226287235898526,-0.89735625,0.0186502774999999,-0.43275787777,0.43275787777,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta9",0,0.1156071284768,0.25072107531268,-0.3913828,0.563662,0.1156071284768,0.1156071284768,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta10",0,-0.3511161371028,0.218625694755227,-0.81277385,0.0624700999999999,-0.3511161371028,0.3511161371028,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta11",0,-0.1482892843346,0.236092541363581,-0.622302125,0.2902431,-0.1482892843346,0.1482892843346,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta12",0,-0.215567726741,0.245028974266717,-0.719842675,0.236324375,-0.215567726741,0.215567726741,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta13",0,-0.061647194843,0.24728640235713,-0.5353951,0.409540575,-0.061647194843,0.061647194843,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta14",0,-0.079104474632,0.226354781384947,-0.52005005,0.355027975,-0.079104474632,0.079104474632,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta15",0,-0.40348827723,0.231399203984688,-0.85376885,0.0212758149999997,-0.40348827723,0.40348827723,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta16",0,0.0196872292907,0.239612180089434,-0.4770486,0.464063925,0.0196872292907,0.0196872292907,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta17",0,-0.015465875417,0.233744388583068,-0.47768385,0.45707745,-0.015465875417,0.015465875417,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta18",0,0.296812483124,0.196160319311826,-0.07243385,0.662367425,0.296812483124,0.296812483124,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta19",0,-0.1891872453848,0.239745502029027,-0.64934705,0.2652747,-0.1891872453848,0.1891872453848,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta20",0,0.00284789895300001,0.240056836681225,-0.443956975,0.4831748,0.00284789895300001,0.00284789895300001,TRUE,"Naive (ADVI)",0.5,0.4,40
"beta1",1,1.14538435,0.241276607921024,0.70101315,1.653042,0.14538435,0.14538435,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta2",2,2.27327321,0.294002304669788,1.6885275,2.864148,0.27327321,0.27327321,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta3",3,3.22748499,0.32100259032412,2.600211,3.8316805,0.22748499,0.22748499,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta4",-4,-5.05338443,0.418842603028616,-5.86387775,-4.21846875,-1.05338443,1.05338443,FALSE,"Proposed (ADVI)",0.5,0.4,41
"beta5",-5,-5.70091883,0.47544432581079,-6.623351,-4.72074675,-0.70091883,0.70091883,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta6",0,-0.502609772909,0.238714906739376,-1.0007465,-0.074534615,-0.502609772909,0.502609772909,FALSE,"Proposed (ADVI)",0.5,0.4,41
"beta7",0,0.352497117854,0.249123968792791,-0.131379375,0.82547205,0.352497117854,0.352497117854,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta8",0,-0.029883680925,0.248267443808307,-0.517819875,0.470502475,-0.029883680925,0.029883680925,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta9",0,0.000595867219999997,0.255774309813501,-0.5021781,0.500129125,0.000595867219999997,0.000595867219999997,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta10",0,0.205312851777,0.224154520533487,-0.22634715,0.669194525,0.205312851777,0.205312851777,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta11",0,0.093432922101,0.255220315578831,-0.3921432,0.58027405,0.093432922101,0.093432922101,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta12",0,-0.172770241052,0.263649437547767,-0.711272975,0.35069035,-0.172770241052,0.172770241052,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta13",0,-0.089250930089,0.257058602542077,-0.564089475,0.418963625,-0.089250930089,0.089250930089,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta14",0,0.030912903454,0.238870336677438,-0.4425248,0.477138375,0.030912903454,0.030912903454,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta15",0,-0.203971053351,0.246830677333774,-0.68995545,0.26817685,-0.203971053351,0.203971053351,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta16",0,0.41822808347,0.232403129012271,-0.0239019775,0.8864167,0.41822808347,0.41822808347,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta17",0,0.123972917402,0.267965110029564,-0.38409895,0.664877725,0.123972917402,0.123972917402,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta18",0,0.090756812322,0.244802292911831,-0.405300675,0.572468275,0.090756812322,0.090756812322,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta19",0,0.31903283928,0.230705552194197,-0.14676745,0.7557274,0.31903283928,0.31903283928,TRUE,"Proposed (ADVI)",0.5,0.4,41
"beta20",0,-0.25471020628,0.246087088506761,-0.723915025,0.222132075,-0.25471020628,0.25471020628,TRUE,"Proposed (ADVI)",0.5,0.4,41
"eta",0.4,0.853355599,0.240800186912405,0.481895825,1.3999585,0.453355599,0.453355599,FALSE,"Proposed (ADVI)",0.5,0.4,41
"beta1",1,1.105923052,0.255505756682928,0.60236325,1.59944175,0.105923052,0.105923052,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta2",2,2.15505615,0.311642735003333,1.54198325,2.76236475,0.15505615,0.15505615,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta3",3,3.14056265,0.300176840459462,2.517138,3.711872,0.14056265,0.14056265,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta4",-4,-4.83677285,0.418684086793027,-5.66822625,-4.01462025,-0.83677285,0.83677285,FALSE,"Naive (ADVI)",0.5,0.4,41
"beta5",-5,-5.47835624,0.417764536138862,-6.2876285,-4.6756975,-0.47835624,0.47835624,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta6",0,-0.51075960658,0.246651889439812,-1.01859025,-0.0181496725,-0.51075960658,0.51075960658,FALSE,"Naive (ADVI)",0.5,0.4,41
"beta7",0,0.250118202803,0.236335021496978,-0.203628075,0.721668925,0.250118202803,0.250118202803,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta8",0,0.0183480039788,0.254004097145343,-0.497879325,0.526483475,0.0183480039788,0.0183480039788,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta9",0,0.0470963903716,0.257125131958257,-0.475153175,0.5141536,0.0470963903716,0.0470963903716,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta10",0,0.180059920413,0.227240545909747,-0.29004045,0.619822275,0.180059920413,0.180059920413,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta11",0,0.162808718113,0.243095380457002,-0.31190125,0.615718175,0.162808718113,0.162808718113,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta12",0,-0.192941559913,0.271667878462785,-0.73563355,0.315844,-0.192941559913,0.192941559913,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta13",0,-0.084071225667865,0.245388800908947,-0.56399075,0.39273555,-0.084071225667865,0.084071225667865,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta14",0,0.07429221679,0.223534253903319,-0.36212805,0.505572675,0.07429221679,0.07429221679,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta15",0,-0.17580492183,0.245045093173925,-0.660580525,0.2818844,-0.17580492183,0.17580492183,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta16",0,0.4358803176,0.265226172441123,-0.0875329575,0.9585345,0.4358803176,0.4358803176,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta17",0,0.195538031976,0.256188251901925,-0.34977985,0.693972925,0.195538031976,0.195538031976,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta18",0,0.061561984894,0.201753845355798,-0.3016351,0.433306225,0.061561984894,0.061561984894,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta19",0,0.292230108132,0.23579450251162,-0.16372725,0.74344325,0.292230108132,0.292230108132,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta20",0,-0.216928846499,0.266480805297852,-0.72278925,0.30228905,-0.216928846499,0.216928846499,TRUE,"Naive (ADVI)",0.5,0.4,41
"beta1",1,1.324206214,0.238288074439348,0.8853387,1.82557125,0.324206214,0.324206214,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta2",2,2.14108482,0.283992845181145,1.58691475,2.70776525,0.14108482,0.14108482,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta3",3,3.38839869,0.324543308807431,2.75825225,4.0206665,0.38839869,0.38839869,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta4",-4,-4.47731013,0.38462685470784,-5.237657,-3.7218195,-0.47731013,0.47731013,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta5",-5,-5.51273487,0.466369626760521,-6.39483875,-4.5572195,-0.51273487,0.51273487,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta6",0,0.26115274338,0.224676893064521,-0.203621975,0.688416225,0.26115274338,0.26115274338,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta7",0,-0.051201836164,0.261776234370112,-0.56956045,0.46406275,-0.051201836164,0.051201836164,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta8",0,-0.12308444086213,0.227481494764829,-0.5638797,0.3522657,-0.12308444086213,0.12308444086213,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta9",0,0.100722752939,0.243094639530492,-0.388225675,0.571167225,0.100722752939,0.100722752939,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta10",0,-0.1030634486186,0.208964815281276,-0.52229125,0.33098565,-0.1030634486186,0.1030634486186,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta11",0,0.005261782305,0.241715474433784,-0.454695125,0.471844175,0.005261782305,0.005261782305,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta12",0,0.332804188762,0.264725239176299,-0.234064925,0.86788295,0.332804188762,0.332804188762,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta13",0,-0.147321188447,0.2433264953793,-0.605013025,0.3372061,-0.147321188447,0.147321188447,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta14",0,0.134715417365,0.231389669951051,-0.314586075,0.583278725,0.134715417365,0.134715417365,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta15",0,-0.230635793882,0.239950826141329,-0.7124965,0.240610275,-0.230635793882,0.230635793882,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta16",0,-0.09438873406,0.209013974119147,-0.488042375,0.325535575,-0.09438873406,0.09438873406,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta17",0,0.216187973028,0.24041899141455,-0.237004325,0.709713825,0.216187973028,0.216187973028,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta18",0,-0.0956328246727,0.258960702724604,-0.606653575,0.407070425,-0.0956328246727,0.0956328246727,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta19",0,0.065584937535,0.226028304627612,-0.38099295,0.492776125,0.065584937535,0.065584937535,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta20",0,0.24572465003,0.232522172966819,-0.20977615,0.67828635,0.24572465003,0.24572465003,TRUE,"Proposed (ADVI)",0.5,0.4,42
"eta",0.4,0.3023558555,0.217065093780269,0.066924725,0.842632525,-0.0976441445,0.0976441445,TRUE,"Proposed (ADVI)",0.5,0.4,42
"beta1",1,1.286778533,0.250191087589631,0.792788525,1.7699695,0.286778533,0.286778533,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta2",2,2.1328572,0.314759596993737,1.5275165,2.75880925,0.1328572,0.1328572,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta3",3,3.43503526,0.31509229758871,2.7834015,4.04535575,0.43503526,0.43503526,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta4",-4,-4.41339421,0.397772019408354,-5.20160925,-3.64431875,-0.41339421,0.41339421,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta5",-5,-5.48855786,0.431386204944289,-6.3478205,-4.65410125,-0.48855786,0.48855786,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta6",0,0.242662757824,0.23462409073788,-0.233237175,0.710049175,0.242662757824,0.242662757824,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta7",0,-0.049213332233,0.25234427325515,-0.530059275,0.43755235,-0.049213332233,0.049213332233,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta8",0,-0.1111426895313,0.239202576346833,-0.5937054,0.3565145,-0.1111426895313,0.1111426895313,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta9",0,0.139200086717,0.262214865732009,-0.36190755,0.608188475,0.139200086717,0.139200086717,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta10",0,-0.059450309374,0.218812091831635,-0.52321825,0.354181925,-0.059450309374,0.059450309374,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta11",0,0.021205963436,0.230850313320481,-0.430270475,0.45177075,0.021205963436,0.021205963436,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta12",0,0.33908358677,0.2308680880181,-0.133930625,0.7721202,0.33908358677,0.33908358677,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta13",0,-0.1628919073083,0.236689238788751,-0.6040537,0.307866075,-0.1628919073083,0.1628919073083,TRUE,"Naive (ADVI)",0.5,0.4,42
"beta14",0,0.112214494274,0.222773156267237,-0.318782025,0.539554475,0.112214494274,0.112214494274,TRUE,"Naive (ADVI)",0.5,0.4,42
