"eta_true","sweeps","update","gen_scale","fit_scale","rep","eta_hat","eta_abs_bias","disease_rate"
1.6,20,"parallel","sum","sum",18,1.58273899366181,0.0172610063381948,0.713333333333333
1.6,20,"parallel","sum","sum",19,1.46096991143438,0.139030088565625,0.705555555555556
1.6,20,"parallel","sum","sum",20,1.32831713060358,0.271682869396417,0.666666666666667
1.6,20,"parallel","sum","sum",21,1.25560975507525,0.344390244924747,0.686666666666667
1.6,20,"parallel","sum","sum",22,1.44780121322229,0.152198786777706,0.732222222222222
1.6,20,"parallel","sum","sum",23,1.68966715243771,0.0896671524377077,0.711111111111111
1.6,20,"parallel","sum","sum",24,1.5294616820959,0.070538317904097,0.704444444444444
1.6,20,"parallel","sum","sum",25,1.93517717248961,0.335177172489613,0.716666666666667
1.6,20,"parallel","sum","sum",26,1.58500897367441,0.0149910263255857,0.746666666666667
1.6,20,"parallel","sum","sum",27,1.30970624968181,0.290293750318192,0.731111111111111
1.6,20,"parallel","sum","sum",28,1.73929468962244,0.139294689622439,0.724444444444444
1.6,20,"parallel","sum","sum",29,1.54581715390043,0.0541828460995724,0.74
1.6,20,"parallel","sum","sum",30,2.09414210311151,0.494142103111513,0.711111111111111
1.6,20,"parallel","sum","sum",31,1.29887402795781,0.301125972042189,0.727777777777778
1.6,20,"parallel","sum","sum",32,1.57955400975595,0.0204459902440486,0.702222222222222
1.6,20,"parallel","sum","sum",33,1.7586969075739,0.158696907573895,0.698888888888889
1.6,20,"parallel","sum","sum",34,1.39021503002348,0.209784969976522,0.715555555555556
1.6,20,"parallel","sum","sum",35,1.47515485040109,0.124845149598915,0.728888888888889
1.6,20,"parallel","sum","sum",36,2.12027179853544,0.52027179853544,0.704444444444444
1.6,20,"parallel","sum","sum",37,1.54360423358583,0.0563957664141659,0.711111111111111
1.6,20,"parallel","sum","sum",38,1.5689115482265,0.0310884517734997,0.703333333333333
1.6,20,"parallel","sum","sum",39,1.400645093622,0.199354906378001,0.695555555555556
1.6,20,"parallel","sum","sum",40,1.27029352835857,0.329706471641433,0.696666666666667
1.6,20,"parallel","sum","sum",41,1.41908741569845,0.180912584301548,0.733333333333333
1.6,20,"parallel","sum","sum",42,1.33919819693214,0.26080180306786,0.712222222222222
1.6,20,"parallel","sum","sum",43,1.96876837057926,0.368768370579265,0.693333333333333
1.6,20,"parallel","sum","sum",44,1.37678285592647,0.223217144073535,0.704444444444444
1.6,20,"parallel","sum","sum",45,1.37467005653436,0.225329943465637,0.718888888888889
1.6,20,"parallel","sum","sum",46,1.3656741443186,0.234325855681397,0.694444444444444
1.6,20,"parallel","sum","sum",47,1.53255217784555,0.0674478221544488,0.681111111111111
1.6,20,"parallel","sum","sum",48,1.35448759832685,0.245512401673146,0.704444444444444
1.6,20,"parallel","sum","sum",49,1.52093698484783,0.0790630151521672,0.703333333333333
1.6,20,"parallel","sum","sum",50,1.4113065646881,0.1886934353119,0.691111111111111
1.6,20,"checkerboard","avg","avg",1,1.58925342184133,0.0107465781586722,0.547777777777778
1.6,20,"checkerboard","avg","avg",2,1.79266210596608,0.192662105966079,0.532222222222222
1.6,20,"checkerboard","avg","avg",3,1.68885741743125,0.0888574174312493,0.535555555555556
1.6,20,"checkerboard","avg","avg",4,1.52577642772068,0.0742235722793232,0.552222222222222
1.6,20,"checkerboard","avg","avg",5,1.8021988597247,0.202198859724696,0.55
1.6,20,"checkerboard","avg","avg",6,1.55488688357425,0.0451131164257519,0.532222222222222
1.6,20,"checkerboard","avg","avg",7,2.25929380205687,0.65929380205687,0.54
1.6,20,"checkerboard","avg","avg",8,1.75068144207095,0.150681442070947,0.552222222222222
1.6,20,"checkerboard","avg","avg",9,1.89940995673838,0.299409956738383,0.548888888888889
1.6,20,"checkerboard","avg","avg",10,1.70725196041156,0.107251960411555,0.556666666666667
1.6,20,"checkerboard","avg","avg",11,1.75706360124444,0.15706360124444,0.543333333333333
1.6,20,"checkerboard","avg","avg",12,2.1925447101875,0.592544710187503,0.536666666666667
1.6,20,"checkerboard","avg","avg",13,1.75866751239012,0.158667512390121,0.53
1.6,20,"checkerboard","avg","avg",14,2.06384390366255,0.463843903662548,0.591111111111111
1.6,20,"checkerboard","avg","avg",15,1.75109752525565,0.151097525255648,0.55
1.6,20,"checkerboard","avg","avg",16,2.04556126210801,0.445561262108012,0.571111111111111
1.6,20,"checkerboard","avg","avg",17,1.49687989369422,0.103120106305785,0.512222222222222
1.6,20,"checkerboard","avg","avg",18,1.83498707220117,0.234987072201168,0.532222222222222
1.6,20,"checkerboard","avg","avg",19,1.4080707934491,0.191929206550903,0.551111111111111
1.6,20,"checkerboard","avg","avg",20,1.07685534182274,0.523144658177265,0.521111111111111
1.6,20,"checkerboard","avg","avg",21,1.73733486873629,0.137334868736294,0.547777777777778
1.6,20,"checkerboard","avg","avg",22,1.71432804213499,0.114328042134993,0.552222222222222
1.6,20,"checkerboard","avg","avg",23,1.75784785313782,0.157847853137824,0.533333333333333
1.6,20,"checkerboard","avg","avg",24,1.98743214849955,0.387432148499546,0.55
1.6,20,"checkerboard","avg","avg",25,1.68954380760829,0.0895438076082895,0.555555555555556
1.6,20,"checkerboard","avg","avg",26,1.49249879342955,0.107501206570445,0.563333333333333
1.6,20,"checkerboard","avg","avg",27,2.10640657080683,0.506406570806825,0.563333333333333
1.6,20,"checkerboard","avg","avg",28,1.9759395828617,0.375939582861703,0.551111111111111
1.6,20,"checkerboard","avg","avg",29,1.92627452770558,0.326274527705576,0.552222222222222
1.6,20,"checkerboard","avg","avg",30,1.67773664701522,0.0777366470152174,0.534444444444444
1.6,20,"checkerboard","avg","avg",31,2.08457989880516,0.484579898805159,0.553333333333333
1.6,20,"checkerboard","avg","avg",32,1.5221851968616,0.0778148031384047,0.532222222222222
1.6,20,"checkerboard","avg","avg",33,1.685903679398,0.085903679398005,0.533333333333333
1.6,20,"checkerboard","avg","avg",34,1.70482442651652,0.104824426516522,0.548888888888889
1.6,20,"checkerboard","avg","avg",35,1.29445651754643,0.305543482453569,0.553333333333333
1.6,20,"checkerboard","avg","avg",36,1.98609164901239,0.386091649012394,0.548888888888889
1.6,20,"checkerboard","avg","avg",37,1.47258893789656,0.127411062103441,0.536666666666667
1.6,20,"checkerboard","avg","avg",38,2.12436208850221,0.524362088502215,0.543333333333333
1.6,20,"checkerboard","avg","avg",39,2.15370564264729,0.553705642647285,0.547777777777778
1.6,20,"checkerboard","avg","avg",40,2.00762426213377,0.407624262133774,0.54
1.6,20,"checkerboard","avg","avg",41,0.953088326866222,0.646911673133778,0.545555555555556
1.6,20,"checkerboard","avg","avg",42,1.47599314955741,0.124006850442589,0.556666666666667
1.6,20,"checkerboard","avg","avg",43,1.41605164519374,0.183948354806258,0.516666666666667
1.6,20,"checkerboard","avg","avg",44,1.61361775153292,0.0136177515329217,0.541111111111111
1.6,20,"checkerboard","avg","avg",45,1.89474672502377,0.294746725023767,0.553333333333333
1.6,20,"checkerboard","avg","avg",46,1.61799800957896,0.0179980095789614,0.533333333333333
1.6,20,"checkerboard","avg","avg",47,2.43728004718747,0.837280047187466,0.54
1.6,20,"checkerboard","avg","avg",48,1.5597924973903,0.0402075026096982,0.553333333333333
1.6,20,"checkerboard","avg","avg",49,1.19211923766819,0.407880762331809,0.53
1.6,20,"checkerboard","avg","avg",50,1.94988344448407,0.349883444484067,0.538888888888889
1.6,20,"checkerboard","sum","sum",1,1.70766739225686,0.107667392256857,0.703333333333333
1.6,20,"checkerboard","sum","sum",2,2.06795250724722,0.467952507247221,0.707777777777778
1.6,20,"checkerboard","sum","sum",3,1.81030099170612,0.210300991706115,0.707777777777778
1.6,20,"checkerboard","sum","sum",4,1.57335143651163,0.0266485634883658,0.733333333333333
1.6,20,"checkerboard","sum","sum",5,1.717997614621,0.117997614621,0.742222222222222
1.6,20,"checkerboard","sum","sum",6,1.65685480921405,0.0568548092140535,0.71
1.6,20,"checkerboard","sum","sum",7,1.5786443987512,0.021355601248801,0.712222222222222
1.6,20,"checkerboard","sum","sum",8,1.62354430776002,0.023544307760015,0.738888888888889
1.6,20,"checkerboard","sum","sum",9,1.83015477216172,0.230154772161719,0.704444444444444
1.6,20,"checkerboard","sum","sum",10,1.84156422532728,0.241564225327282,0.712222222222222
1.6,20,"checkerboard","sum","sum",11,1.55787377378974,0.0421262262102595,0.681111111111111
1.6,20,"checkerboard","sum","sum",12,1.59406784646283,0.00593215353716747,0.712222222222222
1.6,20,"checkerboard","sum","sum",13,1.67860490795246,0.0786049079524624,0.68
1.6,20,"checkerboard","sum","sum",14,1.69749082121665,0.0974908212166457,0.737777777777778
1.6,20,"checkerboard","sum","sum",15,2.10500976078047,0.505009760780474,0.713333333333333
1.6,20,"checkerboard","sum","sum",16,2.08570205912403,0.485702059124028,0.721111111111111
1.6,20,"checkerboard","sum","sum",17,2.11433543833693,0.514335438336929,0.682222222222222
1.6,20,"checkerboard","sum","sum",18,1.90370522186965,0.303705221869647,0.727777777777778
1.6,20,"checkerboard","sum","sum",19,1.87821311040142,0.278213110401421,0.706666666666667
1.6,20,"checkerboard","sum","sum",20,1.64960343058428,0.0496034305842779,0.685555555555556
1.6,20,"checkerboard","sum","sum",21,1.62591491687855,0.0259149168785473,0.693333333333333
1.6,20,"checkerboard","sum","sum",22,2.03346293692845,0.433462936928449,0.724444444444444
1.6,20,"checkerboard","sum","sum",23,1.70800132436094,0.108001324360935,0.72
1.6,20,"checkerboard","sum","sum",24,1.8583557041384,0.258355704138401,0.692222222222222
1.6,20,"checkerboard","sum","sum",25,1.65897115642752,0.0589711564275159,0.724444444444444
1.6,20,"checkerboard","sum","sum",26,1.97562699517176,0.375626995171763,0.736666666666667
1.6,20,"checkerboard","sum","sum",27,1.94202226077537,0.34202226077537,0.728888888888889
1.6,20,"checkerboard","sum","sum",28,2.20102750618473,0.601027506184726,0.714444444444444
1.6,20,"checkerboard","sum","sum",29,1.55147849725098,0.048521502749024,0.742222222222222
1.6,20,"checkerboard","sum","sum",30,1.69722888510762,0.0972288851076206,0.733333333333333
1.6,20,"checkerboard","sum","sum",31,1.96737805518057,0.367378055180568,0.733333333333333
1.6,20,"checkerboard","sum","sum",32,1.78259828453017,0.182598284530168,0.718888888888889
1.6,20,"checkerboard","sum","sum",33,1.84246427726317,0.242464277263168,0.697777777777778
1.6,20,"checkerboard","sum","sum",34,1.76674214108298,0.166742141082977,0.711111111111111
1.6,20,"checkerboard","sum","sum",35,1.68209497241103,0.08209497241103,0.731111111111111
1.6,20,"checkerboard","sum","sum",36,1.69328195529725,0.0932819552972488,0.704444444444444
1.6,20,"checkerboard","sum","sum",37,1.75038164560047,0.150381645600469,0.71
1.6,20,"checkerboard","sum","sum",38,1.66444598526186,0.0644459852618642,0.715555555555556
1.6,20,"checkerboard","sum","sum",39,1.98945018471293,0.389450184712929,0.701111111111111
1.6,20,"checkerboard","sum","sum",40,1.51661638287763,0.0833836171223727,0.696666666666667
1.6,20,"checkerboard","sum","sum",41,1.66202809074289,0.0620280907428941,0.735555555555556
1.6,20,"checkerboard","sum","sum",42,1.43822671246301,0.16177328753699,0.722222222222222
1.6,20,"checkerboard","sum","sum",43,2.60891349337783,1.00891349337783,0.696666666666667
1.6,20,"checkerboard","sum","sum",44,1.67972207416622,0.0797220741662157,0.696666666666667
1.6,20,"checkerboard","sum","sum",45,1.59932295426902,0.000677045730980375,0.725555555555556
1.6,20,"checkerboard","sum","sum",46,1.79444082704935,0.194440827049353,0.704444444444444
1.6,20,"checkerboard","sum","sum",47,1.44521128680528,0.154788713194724,0.686666666666667
1.6,20,"checkerboard","sum","sum",48,1.52907314418627,0.070926855813735,0.703333333333333
1.6,20,"checkerboard","sum","sum",49,1.75500923454774,0.155009234547739,0.717777777777778
1.6,20,"checkerboard","sum","sum",50,1.88242292535884,0.282422925358837,0.691111111111111
1.6,100,"parallel","avg","avg",1,1.71811017143852,0.11811017143852,0.536666666666667
1.6,100,"parallel","avg","avg",2,1.5052695010814,0.0947304989185951,0.547777777777778
1.6,100,"parallel","avg","avg",3,1.52322949033383,0.0767705096661744,0.533333333333333
1.6,100,"parallel","avg","avg",4,1.82665635023632,0.22665635023632,0.592222222222222
1.6,100,"parallel","avg","avg",5,1.80381514635689,0.20381514635689,0.541111111111111
1.6,100,"parallel","avg","avg",6,1.96859139551075,0.368591395510753,0.542222222222222
1.6,100,"parallel","avg","avg",7,1.69974432214674,0.0997443221467444,0.536666666666667
1.6,100,"parallel","avg","avg",8,1.54829543642501,0.0517045635749882,0.525555555555556
1.6,100,"parallel","avg","avg",9,1.82086734870789,0.220867348707886,0.544444444444444
1.6,100,"parallel","avg","avg",10,1.63372015043595,0.0337201504359466,0.548888888888889
1.6,100,"parallel","avg","avg",11,1.66899585196646,0.0689958519664646,0.522222222222222
1.6,100,"parallel","avg","avg",12,1.6129344602862,0.0129344602862043,0.565555555555556
1.6,100,"parallel","avg","avg",13,1.91672241869481,0.31672241869481,0.582222222222222
1.6,100,"parallel","avg","avg",14,1.82173652428444,0.221736524284442,0.558888888888889
1.6,100,"parallel","avg","avg",15,1.69358525336211,0.0935852533621075,0.572222222222222
1.6,100,"parallel","avg","avg",16,1.22697842284503,0.373021577154971,0.553333333333333
1.6,100,"parallel","avg","avg",17,1.54744859457836,0.05255140542164,0.557777777777778
1.6,100,"parallel","avg","avg",18,1.97779780307068,0.377797803070677,0.546666666666667
1.6,100,"parallel","avg","avg",19,1.64356273760338,0.04356273760338,0.543333333333333
1.6,100,"parallel","avg","avg",20,1.82129681855514,0.221296818555135,0.551111111111111
1.6,100,"parallel","avg","avg",21,1.75415027614528,0.154150276145281,0.564444444444444
1.6,100,"parallel","avg","avg",22,1.49616493087743,0.103835069122571,0.556666666666667
1.6,100,"parallel","avg","avg",23,1.34375051509537,0.256249484904634,0.518888888888889
1.6,100,"parallel","avg","avg",24,2.1651896624974,0.5651896624974,0.54
1.6,100,"parallel","avg","avg",25,1.62620288581603,0.0262028858160337,0.575555555555556
1.6,100,"parallel","avg","avg",26,1.92959379961228,0.329593799612278,0.545555555555556
1.6,100,"parallel","avg","avg",27,1.686442583908,0.0864425839079992,0.545555555555556
1.6,100,"parallel","avg","avg",28,1.44853953650599,0.151460463494014,0.536666666666667
1.6,100,"parallel","avg","avg",29,1.74426729717097,0.144267297170973,0.542222222222222
1.6,100,"parallel","avg","avg",30,2.4058214893927,0.805821489392698,0.552222222222222
1.6,100,"parallel","avg","avg",31,1.70679726136341,0.106797261363406,0.54
1.6,100,"parallel","avg","avg",32,1.23786870050831,0.36213129949169,0.541111111111111
1.6,100,"parallel","avg","avg",33,2.17863934304282,0.578639343042816,0.536666666666667
1.6,100,"parallel","avg","avg",34,1.31026708101852,0.28973291898148,0.554444444444444
1.6,100,"parallel","avg","avg",35,1.84825872684609,0.248258726846089,0.538888888888889
1.6,100,"parallel","avg","avg",36,1.89568447626387,0.295684476263867,0.545555555555556
1.6,100,"parallel","avg","avg",37,1.74705429774507,0.147054297745068,0.531111111111111
1.6,100,"parallel","avg","avg",38,1.37409521708701,0.225904782912989,0.545555555555556
1.6,100,"parallel","avg","avg",39,1.35888027794176,0.241119722058242,0.553333333333333
1.6,100,"parallel","avg","avg",40,1.48291409653578,0.117085903464216,0.525555555555556
1.6,100,"parallel","avg","avg",41,1.40286938896792,0.197130611032085,0.52
1.6,100,"parallel","avg","avg",42,1.83948486026883,0.239484860268827,0.546666666666667
1.6,100,"parallel","avg","avg",43,1.83544828942284,0.23544828942284,0.558888888888889
1.6,100,"parallel","avg","avg",44,1.35233614677097,0.247663853229034,0.558888888888889
1.6,100,"parallel","avg","avg",45,1.54618360484472,0.0538163951552759,0.536666666666667
1.6,100,"parallel","avg","avg",46,1.99175633124471,0.391756331244711,0.571111111111111
1.6,100,"parallel","avg","avg",47,1.74100584812901,0.141005848129006,0.562222222222222
1.6,100,"parallel","avg","avg",48,1.8144924003954,0.214492400395401,0.553333333333333
1.6,100,"parallel","avg","avg",49,2.29727319530516,0.697273195305165,0.567777777777778
1.6,100,"parallel","avg","avg",50,1.45070808094123,0.149291919058768,0.53
1.6,100,"parallel","sum","sum",1,1.51689854779285,0.0831014522071483,0.705555555555556
1.6,100,"parallel","sum","sum",2,1.43501291843945,0.164987081560552,0.712222222222222
1.6,100,"parallel","sum","sum",3,1.84017206283111,0.240172062831105,0.703333333333333
1.6,100,"parallel","sum","sum",4,1.64983315959887,0.0498331595988655,0.734444444444444
1.6,100,"parallel","sum","sum",5,1.34187750563523,0.258122494364774,0.697777777777778
1.6,100,"parallel","sum","sum",6,1.49773647084961,0.102263529150395,0.712222222222222
1.6,100,"parallel","sum","sum",7,1.29407423652885,0.305925763471147,0.703333333333333
1.6,100,"parallel","sum","sum",8,1.44178462153023,0.158215378469773,0.714444444444444
1.6,100,"parallel","sum","sum",9,1.63105741567921,0.0310574156792065,0.715555555555556
1.6,100,"parallel","sum","sum",10,1.4885663617421,0.111433638257898,0.713333333333333
1.6,100,"parallel","sum","sum",11,1.46727040213942,0.132729597860583,0.697777777777778
1.6,100,"parallel","sum","sum",12,1.5852367769623,0.0147632230377048,0.735555555555556
1.6,100,"parallel","sum","sum",13,1.40032481428267,0.199675185717335,0.725555555555556
1.6,100,"parallel","sum","sum",14,1.70351389616877,0.103513896168772,0.733333333333333
1.6,100,"parallel","sum","sum",15,1.65504683819911,0.0550468381991089,0.691111111111111
1.6,100,"parallel","sum","sum",16,1.66146009506941,0.0614600950694058,0.724444444444444
